sensor_id,geo_feature,feature_type,buffer_size,sum(value),count
82991,building,apartments,1000,3729.412191649432,
85867,building,church,1000,2662.3528438717767,
60829,building,school,500,2516.801485446883,
60007,building,retail,1000,20481.41196699347,
64763,building,commercial,1000,3383.8504871251507,
19047,building,school,1000,18469.932174924477,
63469,building,school,1000,8463.801658966651,
19153,building,government,1000,618.9791007750403,
37725,building,residential,1000,133.50866260204194,
19335,building,apartments,1000,4553.491188792101,
122079,building,church,1000,2189.301495765484,
15803,building,school,1000,9868.951165463108,
114189,building,commercial,500,2473.522042960463,
55277,building,house,100,5528.951206740599,
76465,building,house,100,8227.130748020852,
4431,building,barn,1000,360.3999227685431,
37849,building,terrace,1000,618.2003300759371,
97925,building,school,500,3257.299448739296,
79337,building,house,500,105530.02330767344,
68669,building,school,500,42.14577449596954,
93521,landuse,residential,500,547279.9637364588,
112834,landuse,grass,1000,27165.34687186178,
134440,landuse,commercial,100,7513.128720768,
69451,landuse,vineyard,1000,219916.86662615245,
119993,landuse,vineyard,500,101414.84692320669,
84639,landuse,cemetery,1000,3351.333984332474,
104672,landuse,industrial,1000,6613.53603707459,
110666,landuse,retail,1000,69870.57210946472,
110602,landuse,grass,1000,471.8406710661592,
65723,landuse,retail,1000,73730.35584733561,
69599,natural,sand,1000,676.1409297481603,
8334,natural,water,1000,6199.273618072687,
76683,natural,scrub,1000,187.6550327428141,
65437,natural,scrub,500,205.8346076093514,
92029,natural,beach,1000,840.7365987304431,
15123,tourism,hotel,1000,1583.2164327686603,
134314,tourism,picnic_site,1000,137.55301738174688,
75739,amenity,school,1000,53792.74018897415,
20085,amenity,school,1000,51925.62833845595,
79177,amenity,post_office,1000,2948.576182757128,
63421,amenity,school,1000,62826.25773926304,
2362,amenity,storage,1000,2661.122295110232,
56545,amenity,parking,1000,75503.45389896727,
19153,amenity,social_facility,500,653.7675999470762,
112834,amenity,parking,500,8334.312286522847,
62185,amenity,fuel,500,149.93799000096814,
90465,amenity,fountain,1000,8.734400950392924,
20721,amenity,bicycle_parking,1000,12.593572846909112,
65437,amenity,bicycle_parking,1000,2693.22572843022,
98865,amenity,parking,500,5431.60199071153,
51577,amenity,cafe,1000,91.44538476873689,
12857,amenity,parking,1000,13045.595867259402,
134314,amenity,clinic,1000,548.4974558587385,
70007,amenity,fire_station,1000,1432.7370939322468,
70009,amenity,bicycle_parking,1000,13.12091783970432,
6218,building,apartments,1000,119406.6861512847,
85823,building,parking,1000,14012.091049107645,
104460,building,retail,1000,14618.95748404272,
115705,building,greenhouse,500,118.7040282013467,
71503,building,retail,500,5551.217309049892,
65259,building,apartments,1000,1235.0139007702326,
53151,building,commercial,1000,1246.0644978725638,
22461,building,residential,500,4706.876131733651,
79715,building,house,500,16041.057456565555,
32537,building,residential,500,2616.328436950771,
53299,building,church,1000,3018.8418964897696,
82991,building,shed,1000,296.9353334655556,
16541,building,house,500,1114.3214029208095,
69835,building,residential,500,3311.696167768216,
79337,building,residential,1000,4464.65145220339,
65437,landuse,residential,500,518252.6544180348,
38747,landuse,residential,1000,702295.5035060075,
104432,landuse,residential,1000,2496031.4070424014,
121249,landuse,orchard,1000,94479.49088742804,
55969,landuse,farmland,1000,676364.1098523074,
82991,landuse,retail,500,75298.92594541746,
63239,natural,water,1000,22447.30033875207,
64723,natural,water,1000,4712.7080760801655,
34523,natural,water,100,224.73032156123588,
104718,tourism,hotel,100,852.457746824002,
64723,tourism,picnic_site,1000,5625.100595671763,
131077,amenity,school,1000,198499.4806841696,
89725,amenity,courthouse,100,1865.0863635539208,
104718,amenity,courthouse,1000,12937.486225533616,
134220,amenity,school,1000,261533.87754519616,
69197,amenity,parking,1000,77267.30103908607,
53517,amenity,shelter,1000,83.71195112993206,
113052,amenity,parking,500,1580.3788839869712,
69447,amenity,place_of_worship,500,4895.795270121584,
114379,amenity,library,500,900.2850554479182,
60353,amenity,cafe,1000,111.80131384149328,
103850,amenity,toilets,100,90.26205758949688,
66183,building,retail,1000,5704.391842758076,
51301,building,terrace,1000,209.47399615713252,
69835,building,retail,1000,1486.5247007244177,
28503,building,retail,1000,73998.74772020285,
6818,building,apartments,1000,2531.8269275267708,
78819,building,retail,1000,2393.8485198314224,
60829,building,apartments,1000,20611.98202115811,
62493,building,house,500,22617.677035338944,
16059,building,shed,1000,50.26432762452745,
70097,building,garage,1000,1355.1155613644491,
99657,building,roof,1000,400.6025039254184,
121313,building,office,1000,4050.351894274054,
14161,building,farm,1000,30.835429596619772,
14161,building,residential,100,58.82453048324398,
85697,landuse,industrial,1000,31771.99263571923,
20547,landuse,residential,1000,674626.8004484721,
82079,landuse,commercial,1000,73922.2906759897,
82337,landuse,commercial,1000,61553.57068798786,
63469,tourism,hotel,1000,11371.03549057008,
49327,aeroway,helipad,1000,306.539873411347,
90465,aeroway,helipad,1000,206.4471350816656,
53401,amenity,school,1000,35889.3028541486,
134314,amenity,restaurant,1000,1642.2763054348004,
104432,amenity,fountain,100,93.579569692338,
72081,amenity,parking,1000,24901.47614330464,
71503,amenity,fuel,500,133.9694325546514,
1212,amenity,restaurant,1000,1809.9834958247416,
9168,amenity,fast_food,500,1022.2956276269,
109324,amenity,library,1000,651.4452996107497,
71503,amenity,social_facility,500,998.5906664014848,
4431,amenity,shelter,1000,8.11001470676224,
126479,amenity,post_office,1000,1149.6250515490342,
60105,building,apartments,1000,2206.6149395710813,
134260,building,university,1000,43799.62830688821,
60829,building,roof,1000,4333.066175829907,
82079,building,service,1000,3789.056214954382,
22963,building,school,1000,6187.951280185826,
85823,building,retail,500,26011.390638622957,
94955,building,apartments,500,2605.435109875778,
82847,building,retail,1000,19439.482947138746,
104432,building,apartments,1000,2144.1952842238697,
94955,building,toilets,1000,242.15961583360877,
37197,building,retail,1000,3709.048355544104,
111590,building,church,1000,588.4320961345171,
83549,building,roof,500,186.0632007377502,
38371,building,commercial,500,2035.7954235808445,
66183,building,house,1000,128.4851239609634,
112834,building,apartments,500,1208.1301648624378,
72817,building,terrace,500,20729.06830817255,
9168,building,garage,1000,1540.9685992814748,
125965,building,retail,500,1194.0172598162017,
91335,building,garage,500,1224.743215644185,
75739,building,house,500,552.6422133942559,
99657,building,apartments,1000,5842.576550467395,
78015,building,house,1000,2171.993417418468,
57787,building,detached,500,0.1322683505202378,
76683,landuse,retail,1000,129195.13101159148,
86277,landuse,vineyard,500,351005.0989765181,
82337,landuse,cemetery,1000,24262.58963598465,
20165,landuse,recreation_ground,500,32410.976538051586,
108138,landuse,residential,100,5339.180649897352,
76465,landuse,recreation_ground,500,11762.94395375928,
14117,landuse,residential,1000,73315.65540666258,
11844,landuse,commercial,1000,8921.70484521696,
14161,landuse,residential,500,17124.690586438453,
78267,landuse,residential,100,31214.4515231663,
37197,natural,beach,1000,34370.80331842411,
79177,aeroway,helipad,1000,290.4199812587125,
63991,amenity,place_of_worship,1000,8562.573922594021,
78107,amenity,school,1000,260204.52185378448,
75021,amenity,parking,1000,22569.02628591116,
64723,amenity,parking,100,270.43511696329057,
112834,amenity,ice_cream,1000,245.97238929542152,
85081,amenity,clinic,1000,5449.802077133483,
35809,amenity,parking,100,647.9213711420682,
65437,amenity,waste_disposal,1000,136.7234472622115,
104672,building,school,500,3190.60150472889,
89911,building,commercial,1000,13048.352217570442,
75739,building,school,1000,2632.996698635905,
68393,building,detached,1000,11979.324098887972,
97693,building,terrace,1000,1667.2191228882666,
55449,building,hangar,1000,5556.203066959546,
69909,building,retail,1000,13113.840572068524,
83641,building,roof,500,388.671991609095,
40471,building,utility,1000,710.090392923339,
87779,building,commercial,1000,3636.200550799662,
87779,building,residential,1000,49.26273892973283,
57355,building,hotel,500,1434.957272974829,
2362,building,warehouse,100,378.0883675684015,
115705,building,no,1000,41.02873148269981,
134220,building,commercial,500,7887.3426758571695,
75061,building,government,1000,2168.363680366501,
56545,building,government,1000,810.3458369477885,
70533,landuse,farmland,500,618573.4150049055,
134314,landuse,residential,1000,2526060.425037127,
73743,landuse,residential,500,692311.4855928915,
76597,landuse,commercial,1000,11750.6010805955,
97693,landuse,railway,1000,4157.412591456192,
104432,landuse,religious,1000,36212.31037444507,
19153,landuse,retail,500,55108.55654229915,
20085,landuse,vineyard,1000,3420.3235186709508,
121453,landuse,farmland,500,7164.134128734321,
37725,landuse,industrial,1000,6575.394055109684,
2362,landuse,railway,500,18468.226253416626,
20721,landuse,construction,1000,7012.323579157167,
2362,landuse,residential,1000,69722.50672462139,
28503,landuse,construction,1000,2751.096018251052,
27723,natural,scrub,1000,93632.51233255598,
86277,natural,water,1000,45030.22860408763,
65723,tourism,museum,1000,3142.109789573557,
65227,amenity,school,1000,9848.643465554922,
65437,amenity,parking,1000,116180.27496436954,
134440,amenity,college,500,170107.79768889304,
67779,amenity,school,1000,59794.1258231509,
63991,amenity,cafe,500,237.95345741332895,
11416,amenity,pharmacy,1000,965.6876925312296,
22459,amenity,school,500,17688.691768054272,
85697,amenity,parking,500,749.6085026127532,
25507,amenity,parking,100,1355.7770778077677,
62291,amenity,parking_space,1000,23.78139163770821,
14973,amenity,place_of_worship,500,622.5376374304672,
19153,amenity,parking,500,1292.0423697654116,
22461,amenity,parking,500,4947.98502402697,
68393,amenity,fountain,1000,3.477656066360222,
69599,amenity,community_centre,1000,1143.2125345728189,
71525,amenity,restaurant,500,2772.374228042216,
57787,building,roof,1000,413.090963981334,
48633,building,apartments,500,4468.465729089161,
6244,building,residential,1000,8360.738705578917,
28503,building,commercial,1000,8393.657256881152,
16541,building,garage,1000,435.851018544151,
53299,building,garage,500,357.6913359657358,
116661,building,church,1000,394.2609047050196,
75739,building,industrial,1000,29.316248313668165,
111940,building,house,500,64908.44405217616,
94955,building,construction,1000,12773.98224675354,
16073,building,construction,1000,790.9780341213481,
134260,building,house,500,33939.149556428274,
134246,building,residential,1000,1838.323000226784,
104432,landuse,grass,500,668.1176558209299,
69197,landuse,residential,500,775538.8143473912,
60105,landuse,residential,100,31214.451522140847,
69835,landuse,residential,100,31214.45152271601,
19511,landuse,cemetery,1000,20440.8638836255,
131077,landuse,retail,500,38634.6904471403,
65437,landuse,commercial,1000,268321.16278379085,
61235,landuse,residential,1000,963825.9886405908,
66183,landuse,residential,100,28030.87673822514,
69451,landuse,cemetery,1000,112386.80816935052,
69599,landuse,recreation_ground,1000,288.64191480453525,
121439,landuse,meadow,1000,43873.01526484941,
68669,landuse,retail,1000,61424.3334212472,
60833,natural,beach,1000,226902.03695972863,
119707,natural,wood,1000,224569.33468775055,
110324,natural,scrub,1000,31636.88608352827,
103850,natural,wood,1000,5047.21335507011,
64723,natural,sand,500,284.78506522657136,
53151,tourism,caravan_site,1000,41494.70420849948,
96087,tourism,hotel,1000,1549.8428811596002,
89725,tourism,hotel,1000,7064.726557463426,
78041,amenity,school,100,6608.903462131359,
37849,amenity,school,1000,90446.7281482541,
39665,amenity,school,100,26198.40926918055,
90925,amenity,place_of_worship,500,3476.471213943958,
121249,amenity,college,500,1084.7997236249353,
72817,amenity,place_of_worship,500,2349.369498983695,
65437,amenity,bank,1000,4091.009407763954,
65259,amenity,hospital,1000,296131.2449142656,
60007,amenity,fast_food,1000,620.6737268786123,
53517,amenity,police,1000,385.8320187098211,
82337,amenity,parking,1000,1328.2177364227095,
37725,building,retail,1000,5114.029317413486,
134260,building,university,500,24867.340430554745,
125965,building,residential,1000,37345.46945593097,
20085,building,commercial,1000,2327.298106685088,
1212,building,hotel,1000,3169.3655570456885,
90925,building,commercial,1000,2400.6098177452614,
109718,building,detached,1000,5962.0597541443685,
6218,building,residential,1000,236840.9473790162,
4431,building,house,1000,59534.03306565083,
4658,building,house,1000,6877.484892983708,
18287,building,shed,1000,296.56995347657426,
60105,building,roof,1000,142.37091673603936,
63469,building,shed,500,73.28293133746823,
56545,building,government,500,93.62913759547216,
20997,building,farm,1000,2288.691529680136,
78015,landuse,vineyard,1000,36794.439287181885,
78015,landuse,residential,1000,2029056.0539055637,
82847,landuse,retail,1000,129690.62688482976,
56545,natural,water,500,25052.69141276467,
119667,natural,scrub,1000,48396.91428784833,
111940,natural,water,500,4510.425125440038,
28425,natural,scrub,1000,36247.02554567429,
89911,natural,grassland,1000,180.34302360563905,
60833,natural,sand,1000,1358.0580159234744,
84997,tourism,museum,1000,751.6799991532127,
37923,tourism,picnic_site,1000,1345.537220112568,
89725,amenity,bank,500,967.8833331620718,
113052,amenity,community_centre,1000,1115.937014085033,
63469,amenity,pharmacy,1000,2053.505806492152,
22461,amenity,social_facility,1000,683.8170111603916,
55463,amenity,place_of_worship,1000,4284.298862676723,
61321,amenity,parking,1000,2645.572356323049,
9168,building,residential,500,56620.31858877091,
57355,building,commercial,1000,71351.10085265088,
121453,building,apartments,1000,33733.22177398336,
69599,building,retail,500,2760.4253769866373,
74161,building,retail,1000,249.37650592312477,
104718,building,public,500,1593.1929269021148,
85823,building,commercial,1000,10055.57922301279,
78947,building,house,500,2129.318421003188,
111590,building,school,500,128.2448694080403,
62185,building,commercial,500,9868.425523476675,
29201,building,garage,500,4603.147349774668,
67983,building,garage,1000,785.7958303844237,
38747,building,detached,1000,1145.4393897209952,
92029,building,garage,100,777.1982506333015,
8334,building,school,100,4792.674607612892,
71525,building,house,500,7030.274348786796,
89911,building,roof,1000,521.722933490073,
69519,building,house,1000,15811.459728094773,
53027,landuse,residential,100,31214.451523063057,
16073,landuse,residential,100,31214.451522541494,
80519,landuse,residential,1000,2898261.349190577,
99657,landuse,residential,1000,2051773.525761223,
136698,landuse,residential,500,166207.10265721285,
139716,landuse,retail,1000,193704.50551907116,
97693,landuse,retail,1000,166701.80311812618,
53299,landuse,residential,1000,2424077.124267859,
78819,landuse,residential,1000,2592451.792451736,
112834,landuse,residential,500,668918.2882006704,
134440,landuse,residential,100,15185.146703652434,
9162,landuse,residential,500,810693.6754055129,
90799,landuse,grass,1000,4552.228573319277,
77711,landuse,recreation_ground,1000,10449.65829628012,
121313,landuse,farmland,1000,191726.72713758587,
83641,landuse,grass,500,3212.0761929967016,
50093,landuse,residential,100,2694.765535175075,
2362,landuse,grass,1000,908.3482538212298,
97925,landuse,religious,1000,1066.7090449338343,
9408,natural,scrub,1000,897727.9391128315,
73743,natural,wood,1000,373117.847967657,
62291,natural,sand,1000,11.90751694610324,
78787,natural,wood,500,664852.0081070071,
90799,natural,heath,500,4455.686141055019,
76355,natural,stone,1000,184.32548878842329,
22459,tourism,hotel,500,978.2304044602546,
25507,amenity,school,100,31161.182084243894,
20085,amenity,hospital,1000,5289.523840071039,
4431,amenity,hospital,1000,141906.6873224148,
134440,amenity,parking,1000,31189.66804744945,
72081,amenity,parking,500,2698.2165200889594,
131077,amenity,place_of_worship,1000,3718.0473780984794,
17909,amenity,hospital,1000,13851.867359130236,
86479,amenity,theatre,500,113.3876683968011,
78107,amenity,place_of_worship,500,4626.08216026987,
40827,amenity,fast_food,1000,544.2130798628918,
4417,building,residential,1000,38038.448670820006,
82991,building,mixed_use,1000,3038.9781363826496,
104672,building,house,500,45857.65136134394,
20085,building,retail,500,214.7314849989613,
29201,building,warehouse,500,84968.83888143912,
70701,building,office,1000,696.4416767942057,
19157,building,church,500,3100.398853481672,
51301,building,school,1000,8068.091987504255,
65723,building,roof,1000,179.927362357927,
67779,building,apartments,1000,2151.091063653773,
80519,building,shed,1000,46.32478391470059,
49327,building,school,500,862.834798868548,
90819,building,garage,1000,1667.7848309893186,
143602,building,apartments,500,537.7125926612671,
125965,building,industrial,1000,173.64755240866205,
82863,building,warehouse,500,96171.60364789431,
17909,building,school,500,6737.903874084673,
62493,building,residential,500,1451.8074645018314,
56545,building,apartments,1000,11466.437063961706,
56545,landuse,residential,1000,1034249.7139873088,
53299,landuse,commercial,1000,104733.89454252896,
134246,landuse,residential,500,323496.36814716907,
60663,landuse,religious,500,6082.516074790914,
15123,landuse,industrial,1000,59792.91666037114,
6244,landuse,village_green,500,2969.6699345475668,
85867,landuse,recreation_ground,1000,4241.2693036751625,
86407,landuse,industrial,1000,1871.2547826879777,
18481,landuse,commercial,500,23785.295525102138,
86383,landuse,grass,1000,268.3077478994745,
69451,landuse,farmland,1000,29440.745814677182,
89751,natural,wetland,1000,3195.7413303431163,
78787,natural,scrub,500,15675.543277160925,
11844,natural,wood,1000,97668.3175225017,
115705,tourism,hotel,1000,636.3509916968295,
78107,amenity,school,100,2092.2746406226797,
109324,amenity,school,500,26176.43324203138,
20085,amenity,parking,500,2495.296340648265,
121439,amenity,parking,500,0.0083701042289255,
113052,amenity,parking,1000,12987.003833946766,
63469,amenity,fire_station,500,686.1367618967923,
104718,amenity,community_centre,1000,1597.4709145531133,
72081,amenity,university,500,137393.76810176112,
72081,amenity,university,100,21117.66852424541,
83641,amenity,place_of_worship,1000,1873.1542260677431,
70009,amenity,school,1000,34760.10292357449,
92029,amenity,parking,500,683.1541086489028,
70007,amenity,townhall,1000,468.43191547321777,
134440,amenity,bank,1000,1006.1931133609346,
48633,building,house,100,4515.763815891533,
51565,building,school,1000,22772.235115619107,
62291,building,residential,1000,183.8455954974791,
25507,building,houses,1000,3826.271655615435,
79715,building,retail,1000,1450.866980045693,
6244,building,warehouse,1000,55.10024057664901,
2362,building,apartments,100,165.28458079580042,
38747,building,house,500,41704.5697792094,
98865,building,residential,100,2340.733890291426,
104432,building,residential,500,246.92856623457232,
84207,building,church,1000,2115.381121974498,
83549,building,house,100,172.0387078341828,
19573,building,shed,1000,85.81418050349495,
55463,building,house,500,112711.84818793916,
124099,landuse,residential,500,613880.2148543214,
64857,landuse,landfill,1000,642140.0409002744,
63421,landuse,farmyard,1000,88674.20429750331,
68393,landuse,residential,500,79.56507834930753,
4417,natural,beach,1000,39265.81608707375,
54169,natural,wood,500,371445.4742141726,
59873,natural,grassland,500,74022.36484345255,
112052,natural,scrub,500,26235.53456342174,
14973,tourism,attraction,500,1002.125654362632,
98865,amenity,university,1000,13791.048558162334,
104718,amenity,university,1000,15814.284407897068,
64763,amenity,parking,1000,18685.635959944106,
60829,amenity,fast_food,1000,734.8331760362428,
94955,amenity,doctors,1000,1104.2135061965478,
19157,amenity,toilets,1000,78.95635700287887,
59873,amenity,parking,1000,13139.911891235535,
32537,amenity,university,500,3314.7549910955454,
68669,amenity,school,100,3441.1371772776097,
34523,building,house,1000,97367.81596188752,
9168,building,house,500,66711.18109745985,
134440,building,university,1000,43799.62830688821,
121453,building,fire_station,1000,1087.4132334649548,
76683,building,retail,500,962.7336037993928,
60007,building,office,100,12026.1644702,
85081,building,apartments,500,18296.354296505488,
73667,building,garage,1000,31.960495269411705,
70009,building,commercial,1000,5956.373959782864,
25507,building,church,500,2127.7200651686685,
51301,building,stadium,1000,2173.126703336199,
85867,building,detached,1000,238.5973313868688,
104672,building,garage,1000,5026.000349638744,
14063,building,commercial,1000,15504.199318825798,
103960,building,farm,1000,30.39049591693147,
120853,building,detached,500,462.847059067113,
9168,building,parking,1000,30302.860269304387,
4658,building,house,500,4246.892200608243,
69835,building,garage,1000,947.5081309134696,
63469,building,shed,1000,73.28293133746823,
87541,building,house,1000,26766.899233388696,
75739,landuse,commercial,1000,307284.40761839226,
50093,landuse,residential,500,595406.6829322904,
57887,landuse,retail,1000,53672.56659738506,
20721,landuse,residential,500,504728.1671437022,
82079,landuse,brownfield,500,32872.42744243452,
55449,landuse,retail,1000,160814.5086797027,
55969,landuse,industrial,1000,47881.80630080432,
78947,landuse,farmland,100,15859.36974939558,
72081,landuse,grass,1000,268.4820012942936,
113066,landuse,grass,1000,4488.311127030429,
53151,landuse,grass,100,6396.002212696173,
92173,landuse,forest,100,11553.973424130178,
119567,landuse,construction,1000,3035.17612354053,
66183,natural,water,1000,23417.47737783283,
109050,natural,water,500,3556.2069328360312,
15669,natural,wetland,1000,60411.20241739602,
82991,natural,bare_rock,500,361.68090330616496,
64469,natural,scrub,1000,68805.98600962032,
18481,natural,beach,500,404.95636718853154,
143602,amenity,place_of_worship,1000,4405.30771678527,
2350,amenity,parking,1000,179359.29176076315,
6222,amenity,school,1000,464385.9103862935,
76377,amenity,restaurant,500,643.2128262284033,
69909,amenity,toilets,1000,838.5846393078623,
104432,amenity,fountain,1000,93.579569692338,
55969,amenity,parking,1000,3659.228156247071,
70009,amenity,hospital,1000,657.6506794575706,
63421,amenity,parking,100,2047.8106671267365,
104718,building,commercial,1000,29584.904682392946,
83549,building,commercial,500,1412.049028561694,
34523,building,office,500,11826.477395208514,
87779,building,retail,1000,13460.634155862635,
85081,building,garage,1000,230.5686811441984,
29201,building,commercial,500,14711.860439472435,
37725,building,school,500,4368.098542404874,
82079,building,houseboat,1000,2118.963584798588,
114379,building,house,1000,444.650318542652,
69447,building,house,500,375.14073343341073,
29201,building,industrial,100,1012.6272670566676,
78819,building,office,500,2095.823487228344,
53517,building,church,500,6619.45795820089,
16541,building,retail,1000,1141.8306376807514,
134260,building,commercial,500,7887.3426758571695,
114889,building,school,500,5160.707304404261,
64763,building,garage,1000,189.95744855268725,
94955,landuse,retail,1000,225132.8615610224,
19157,landuse,residential,1000,1898160.0660592087,
134260,landuse,commercial,500,66745.61098115618,
78947,landuse,vineyard,500,63562.19329290035,
35809,landuse,industrial,1000,27545.62350901509,
82337,landuse,residential,100,2131.518875862929,
82079,natural,sand,1000,193.8569328822523,
18453,natural,grassland,1000,860177.2652595338,
19573,natural,sand,500,388.8670856090053,
86479,natural,water,500,838.8880057507254,
32537,tourism,hotel,500,3569.3206930398064,
110318,amenity,school,100,5177.761711819001,
82055,amenity,school,500,14789.064538306544,
9162,amenity,school,1000,129042.29034507352,
78819,amenity,school,500,30258.41617640676,
81047,amenity,clinic,1000,4131.449081550178,
134260,amenity,school,500,9857.42235489731,
12719,amenity,parking,100,4424.209680093616,
114557,amenity,veterinary,1000,198.66281981796635,
128231,amenity,pharmacy,1000,1322.4472072174926,
73667,amenity,bench,1000,2087.168834640305,
104718,amenity,car_rental,500,22.48751240318421,
65723,amenity,library,1000,1369.3019495451372,
82055,amenity,fire_station,1000,800.5387453114445,
70701,amenity,library,500,1670.6156748214912,
103850,amenity,childcare,500,243.4138695371378,
89911,amenity,arts_centre,1000,46302.2301067088,
121249,amenity,library,1000,3478.732682977425,
14973,amenity,toilets,1000,229.27539284428565,
110080,building,school,1000,27564.51764193439,
82079,building,construction,500,8415.345635266356,
20997,building,house,1000,98320.8001460264,
20165,building,office,1000,39825.76994582488,
20085,building,hospital,1000,5289.523840071039,
63991,building,mixed_use,1000,1195.5830389295572,
20165,building,apartments,500,6225.136931455554,
63469,building,school,500,5112.0084983007055,
85867,building,school,1000,977.9051229231636,
111590,building,school,1000,3994.8938993353136,
81047,building,roof,1000,176.7475192799378,
82055,building,terrace,1000,1736.076811774794,
134314,building,house,1000,79576.84813819999,
60663,building,retail,1000,3452.8606992204045,
64763,building,house,1000,159694.54247871132,
65437,building,house,1000,16959.95768762116,
134246,building,house,1000,121406.18772321072,
134220,building,residential,1000,1838.323000226784,
115705,building,semidetached_house,1000,2876.7585882333847,
81187,building,house,500,3351.6365128503785,
37923,landuse,churchyard,500,30173.891379659235,
20165,landuse,industrial,1000,429091.8283524792,
81047,landuse,special_use,500,2175.7409691177318,
94955,landuse,construction,1000,22421.661048929956,
119667,landuse,residential,100,20123.17690458725,
113206,landuse,meadow,1000,31909.19906436247,
121439,landuse,forest,500,41589.78210208993,
78615,natural,scrub,1000,1437810.220721183,
38747,natural,scrub,500,149451.99585389553,
89751,natural,water,1000,19781.028354670914,
65259,natural,scrub,1000,403565.7602082249,
89911,natural,wood,1000,23293.866517549995,
81047,tourism,apartment,1000,685.1010998673069,
90819,amenity,parking,500,8130.420910696603,
35809,amenity,parking,500,17189.584698459505,
20165,amenity,fast_food,1000,2042.720606702368,
85823,amenity,townhall,1000,5954.565430507762,
9168,amenity,school,1000,108770.1564269723,
9168,amenity,studio,500,1617.9010269043,
26561,amenity,university,500,64925.8731043553,
37849,amenity,ice_cream,1000,789.2752406648151,
104432,amenity,fountain,500,93.579569692338,
14161,amenity,cinema,500,1830.3221541330645,
120513,amenity,school,1000,207563.16755427537,
104718,amenity,toilets,500,90.63598078691642,
63421,amenity,parking,1000,2047.8106671267365,
11844,amenity,fire_station,500,751.7641634703757,
122079,amenity,cinema,500,5442.825812942716,
97925,amenity,parking,1000,2255.9112747913696,
89725,amenity,parking_space,1000,148.36494867122644,
112834,amenity,bicycle_parking,1000,250.95539154201063,
60353,amenity,parking,500,1695.6568809701575,
83227,building,house,1000,454480.68488450616,
76597,building,school,1000,24003.7856468405,
56545,building,parking,1000,5426.879727350743,
85867,building,roof,1000,1073.8754143353272,
29201,building,apartments,500,19480.22383151188,
94955,building,house,1000,479.4605676052818,
101221,building,commercial,500,124.9584760475512,
112834,building,commercial,1000,7859.055385496675,
25507,building,government,1000,505.52350830852816,
69835,building,garages,1000,780.2513262310899,
53299,building,commercial,1000,3016.561134730572,
69447,building,house,100,38.44105651549984,
4417,building,residential,500,24000.889293340755,
81731,building,house,500,44596.83296334734,
29201,building,apartments,100,1816.0742569525028,
1212,building,church,500,898.1101686610683,
6228,building,retail,500,13950.431706018848,
79617,building,apartments,100,2181.227682135854,
134246,building,commercial,500,7887.3426758571695,
60353,building,shed,1000,73.28293133746823,
68669,building,residential,500,2043.9659027678545,
37009,landuse,commercial,100,31214.451522588115,
113292,landuse,industrial,1000,14049.271700786136,
54169,landuse,residential,100,31214.45152255338,
89911,landuse,commercial,500,51911.76433878379,
51301,landuse,commercial,500,410.11502378188567,
104460,landuse,residential,500,51054.88275259247,
84357,landuse,construction,1000,18845.079272757324,
18481,natural,coastline,1000,3889.432720086397,
104756,natural,water,1000,13962.770273905197,
112052,natural,wood,1000,382292.4453721062,
55449,tourism,hotel,500,1271.1855022977948,
94955,amenity,university,100,25854.964748132003,
12857,amenity,place_of_worship,1000,5563.264396444125,
73755,amenity,parking,100,731.3704025120603,
85823,amenity,parking,100,5283.915204745416,
65223,amenity,place_of_worship,100,3974.645812871339,
97693,amenity,fuel,1000,1226.9591165295872,
77711,amenity,doctors,1000,29515.95126661965,
15803,amenity,veterinary,1000,1154.1595106438945,
121439,amenity,fuel,1000,582.7176210245311,
78107,amenity,community_centre,500,2642.960574504968,
70007,amenity,toilets,1000,146.31038812622097,
16073,building,house,1000,1248.8146009956831,
83549,building,hotel,500,2702.0143585188675,
37849,building,apartments,1000,20053.141137363837,
25507,building,parking,1000,369.9703825910973,
85081,building,terrace,1000,569.8490214080499,
2350,building,residential,1000,48444.78646477319,
103850,building,garage,1000,7855.537090612767,
63421,building,house,1000,36467.03847358829,
28503,building,parking,500,3273.05468053046,
28503,building,house,500,95902.55127497503,
143602,building,warehouse,1000,9272.146970302474,
19511,building,residential,1000,2813.107331012346,
18287,building,commercial,1000,825.4203411732901,
8334,building,school,1000,5194.879033706067,
67983,building,apartments,1000,2180.904603599225,
134220,building,house,1000,121406.18772321072,
134260,building,house,100,3150.598391417795,
73743,building,roof,1000,371.00265502107857,
19573,landuse,commercial,1000,58222.35750991255,
84997,landuse,commercial,100,3996.802805804592,
12857,landuse,residential,500,442961.4353017467,
86277,landuse,residential,500,9038.08246872967,
19335,landuse,retail,1000,267590.4807697152,
109050,landuse,cemetery,1000,21582.775608280182,
69451,landuse,farmland,500,9721.76550328384,
48633,landuse,residential,1000,366829.7995001295,
79177,natural,wood,500,916.9072753391204,
18453,natural,grassland,100,3777.41640434439,
73743,natural,water,500,1620.1425741583232,
20721,amenity,school,1000,20055.726874251945,
89911,amenity,studio,1000,2121.4558397914548,
104460,amenity,fuel,1000,348.78986201444224,
64763,amenity,place_of_worship,1000,3693.955058019535,
91335,amenity,toilets,1000,151.66716784040503,
87779,amenity,library,1000,1117.7560910248333,
62493,amenity,parking,500,3381.38516199629,
89911,amenity,cafe,1000,20.85314336138287,
48633,amenity,parking,500,1771.9972228261254,
